Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
Rumah Modern Minimalis 3 KT Bisa Langsung Pindah di BSD,1200000000,Banten,Tangerang Selatan,BSD,3,2,72.0,100.0,2200.0,2.0,secondary
For Sale Rumah 2 Kamar Lokasi Ideal Nyaman dan Strategis di Ciputat,1700000000,Banten,Tangerang Selatan,Ciputat,2,2,61.0,105.0,4400.0,3.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di BSD Tangerang,1700000000,Banten,Tangerang,,3,2,112.0,85.0,2200.0,1.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Cisauk,1100000000,Banten,Tangerang,Cisauk,3,2,91.0,70.0,2200.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Bintaro Tangerang Selatan,2300000000,Banten,Tangerang Selatan,,3,2,120.0,100.0,2200.0,0.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di BSD, Tangerang Selatan",2750000000,Banten,Tangerang Selatan,BSD,3,3,128.0,138.0,3500.0,2.0,secondary
"Hunian Mewah LB 135m2 Siap Huni Desain Elegan di BSD, Tangerang",2700000000,Banten,Tangerang,,3,3,200.0,135.0,2200.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Ideal Nyaman dan Strategis di BSD,1700000000,Banten,Tangerang Selatan,BSD,2,2,72.0,80.0,2200.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Bintaro, Tangerang Selatan",4700000000,Banten,Tangerang Selatan,,5,6,180.0,350.0,7600.0,3.0,secondary
"Jual Rumah Mewah Megah Dengan View Cantik di Bintaro, Tangerang Selatan",3980000000,Banten,Tangerang Selatan,,4,4,140.0,180.0,2200.0,3.0,secondary
"Rumah Strategis Minimalis Lb 50m2 di BSD, Tangerang Selatan",985000000,Banten,Tangerang Selatan,BSD,2,1,84.0,50.0,1300.0,1.0,secondary
Rumah Elit Modern Tanpa Renovasi di BSD City Tangerang,5500000000,Banten,Tangerang,,8,8,240.0,400.0,4400.0,2.0,secondary
"Rumah Mewah LB 600m2 Siap Pakai Desain Elegan di Gading Serpong, Tangerang",12500000000,Banten,Tangerang,,4,4,414.0,600.0,5500.0,2.0,secondary
"Jual Rumah Mewah Elegan Dengan View Cantik di BSD Giri Loka, Tangerang",8250000000,Banten,Tangerang,,5,4,785.0,600.0,4400.0,2.0,secondary
"Dijual Rumah Mewah Megah Dengan View Eksklusif di BSD Delatinos, Tangerang",9000000000,Banten,Tangerang,,4,6,429.0,500.0,10000.0,3.0,secondary
"Rumah Mewah LB 800m2 Siap Pakai Desain Elegan di BSD Telaga Golf, Tangerang",17000000000,Banten,Tangerang,,5,7,644.0,800.0,13300.0,2.0,secondary
Rumah Minimalis 2 Kamar LT 200m2 di Pondok Jagung,1800000000,Banten,Tangerang,,2,2,200.0,163.0,2200.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Setu, Tangerang Selatan",4250000000,Banten,Tangerang Selatan,Setu,8,5,1372.0,350.0,2200.0,2.0,secondary
"Dijual Rumah Luas Elegan Dengan View Cantik di BSD Giri Loka, Tangerang",13000000000,Banten,Tangerang,,5,5,632.0,317.0,10600.0,2.0,secondary
"Rumah Mewah LB 500m2 Siap Pakai Desain Elegan di Gading Serpong, Tangerang",9500000000,Banten,Tangerang,,4,3,312.0,500.0,5500.0,3.0,secondary
"Hunian Elit LB 550m2 Siap Huni Desain Elegan di Gading Serpong, Tangerang",21000000000,Banten,Tangerang,,4,4,337.0,550.0,7700.0,2.0,secondary
"Rumah Mewah LB 420m2 Siap Huni Desain Elegan di Gading Serpong, Tangerang",15000000000,Banten,Tangerang,,4,3,450.0,420.0,4400.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Gading Serpong, Tangerang",15000000000,Banten,Tangerang,,4,3,450.0,400.0,5500.0,2.0,secondary
"Rumah Strategis Modern Lb 83m2 di Karawaci, Tangerang",1050000000,Banten,Tangerang,Karawaci,3,2,72.0,83.0,2200.0,1.0,secondary
Rumah Modern Cantik 3 KT Siap Huni di Sepatan,850000000,Banten,Tangerang,Sepatan,3,2,72.0,96.0,4400.0,2.0,secondary
Rumah Modern 3 KT LT 72m2 di Poris,925000000,Banten,Tangerang,,3,2,72.0,72.0,2200.0,1.0,secondary
"Rumah Mewah LB 420m2 Siap Huni Desain Elegan di Gading Serpong, Tangerang",15000000000,Banten,Tangerang,,4,3,450.0,420.0,4400.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Gading Serpong, Tangerang",15000000000,Banten,Tangerang,,4,3,450.0,400.0,5500.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Gading Serpong, Tangerang",2850000000,Banten,Tangerang,,4,2,72.0,120.0,2200.0,2.0,secondary
Rumah Modern 2 Kamar LT 135m2 di Graha Raya,1870000000,Banten,Tangerang Selatan,,2,2,135.0,111.0,2200.0,1.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Sektor 9-Bintaro Tangerang Selatan,3900000000,Banten,Tangerang Selatan,,4,2,250.0,200.0,3500.0,2.0,secondary
"Hunian Cantik Minimalis Lb 220m2 di Pondok Aren, Tangerang Selatan",2000000000,Banten,Tangerang Selatan,Pondok Aren,3,3,150.0,220.0,3500.0,3.0,secondary
Hunian Nyaman Asri 2 KT Siap Pakai di Graha Raya Bintaro Tangerang Selatan,1600000000,Banten,Tangerang Selatan,,2,2,127.0,90.0,3300.0,1.0,secondary
Rumah Modern 3 Kamar LT 72m2 di Graha Raya,1350000000,Banten,Tangerang,,3,2,72.0,60.0,2200.0,2.0,secondary
"Jual Rumah Mewah Megah Dengan View Cantik di Lippo Karawaci, Tangerang",4500000000,Banten,Tangerang,,4,3,325.0,500.0,3300.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Cikokol, Tangerang",9000000000,Banten,Tangerang,,3,3,360.0,200.0,3500.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 113m2 di Medan Sunggal, Medan",1380000000,Sumatera Utara,Medan,Medan Sunggal,4,3,55.0,113.0,2200.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 76m2 di Medan Kota, Medan",980000000,Sumatera Utara,Medan,Medan Kota,4,2,76.0,76.0,2200.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Medan Timur Medan SHM,1500000000,Sumatera Utara,Medan,Medan Timur,3,2,96.0,72.0,2200.0,0.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Medan Sunggal,1350000000,Sumatera Utara,Medan,Medan Sunggal,3,3,96.0,120.0,3500.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Medan Polonia, Medan",7000000000,Sumatera Utara,Medan,Medan Polonia,4,4,310.0,352.0,5500.0,3.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Medan Deli Medan SHM,680000000,Sumatera Utara,Medan,Medan Deli,3,2,56.0,96.0,1300.0,2.0,secondary
"Rumah Strategis Modern Lb 204m2 di Medan Johor, Medan",999000000,Sumatera Utara,Medan,Medan Johor,4,2,264.0,204.0,3300.0,1.0,secondary
"For Sale Rumah Mewah Exclusive di Medan Timur, Medan",3050000000,Sumatera Utara,Medan,Medan Timur,4,5,560.0,270.0,3300.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Medan Polonia, Medan",7000000000,Sumatera Utara,Medan,Medan Polonia,4,4,310.0,352.0,5500.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 135m2 di Medan Selayang, Medan",1100000000,Sumatera Utara,Medan,Medan Selayang,3,2,135.0,135.0,2200.0,1.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Medan Kota,1900000000,Sumatera Utara,Medan,Medan Kota,3,6,88.0,352.0,7700.0,4.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Medan Tembung,1600000000,Sumatera Utara,Medan,Medan Tembung,3,3,64.0,192.0,2200.0,3.0,secondary
"Rumah Eksklusif Dijual LT 248m2 di Medan Helvetia, Medan",11500000000,Sumatera Utara,Medan,Medan Helvetia,6,8,248.0,598.0,11000.0,4.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Medan Baru, Medan",13200000000,Sumatera Utara,Medan,Medan Baru,7,7,1680.0,1000.0,4400.0,2.0,secondary
Siap Huni Hunian Elit 9 Kamar di Medan Tembung Dekat ke Mana Saja,4000000000,Sumatera Utara,Medan,Medan Tembung,9,5,675.0,578.0,2200.0,3.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Medan Tembung Medan SHM,1250000000,Sumatera Utara,Medan,Medan Tembung,3,2,112.0,86.0,1300.0,0.0,secondary
DIJUAL TANAH DAN RUMAH IDAMAN KELUARGA,2500000000,Sumatera Utara,Medan,Medan Tembung,3,2,594.0,210.0,2200.0,1.0,secondary
"HUNIAN BERKELAS! Dijual Rumah Konsep Eksklusif, Luas Tanah 1021m² LB 700m², lokasi Kec. Medan Johor, Medan",5900000000,Sumatera Utara,Medan,Medan Johor,6,5,1000.0,700.0,3498.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Medan Baru Medan SHM,1500000000,Sumatera Utara,Medan,Medan Baru,3,3,66.0,108.0,2200.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Nyaman dan Strategis di Medan Baru,1500000000,Sumatera Utara,Medan,Medan Baru,3,3,66.0,108.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 189m2 di Medan Barat, Medan",2300000000,Sumatera Utara,Medan,Medan Barat,3,3,83.0,189.0,2200.0,3.0,secondary
Siap Huni Hunian Elit 4 Kamar di Medan Petisah Dekat ke Mana Pun,9000000000,Sumatera Utara,Medan,Medan Petisah,4,5,815.0,815.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 154m2 di Medan Tembung, Medan",1200000000,Sumatera Utara,Medan,Medan Tembung,3,3,54.0,154.0,2200.0,3.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Medan Polonia, Medan",3500000000,Sumatera Utara,Medan,Medan Polonia,3,5,98.0,189.0,2200.0,3.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Medan Helvetia,550000000,Sumatera Utara,Medan,Medan Helvetia,3,2,48.0,128.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 100m2 di Medan Area, Medan",700000000,Sumatera Utara,Medan,Medan Area,1,1,78.0,100.0,2200.0,2.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Medan Sunggal, Medan",5500000000,Sumatera Utara,Medan,Medan Sunggal,3,2,850.0,200.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 120m2 di Medan Area, Medan",750000000,Sumatera Utara,Medan,Medan Area,3,2,70.0,120.0,2200.0,3.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Medan Tembung Medan SHM,850000000,Sumatera Utara,Medan,Medan Tembung,4,3,60.0,126.0,2200.0,3.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Medan Polonia, Medan",7400000000,Sumatera Utara,Medan,Medan Polonia,11,5,420.0,420.0,7700.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 2 KT di Medan Timur Medan SHM,628000000,Sumatera Utara,Medan,Medan Timur,2,2,42.0,91.0,1300.0,2.0,secondary
"Rumah Strategis Minimalis Lb 75m2 di Medan Helvetia, Medan",850000000,Sumatera Utara,Medan,Medan Helvetia,2,3,72.0,75.0,2200.0,2.0,secondary
"Rumah Strategis Modern Lb 75m2 di Medan Helvetia, Medan",850000000,Sumatera Utara,Medan,Medan Helvetia,2,3,72.0,75.0,2200.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 175m2 di Medan Johor, Medan",2300000000,Sumatera Utara,Medan,Medan Johor,5,3,196.0,175.0,3500.0,2.0,secondary
DIJUAL TANAH DAN RUMAH IDAMAN KELUARGA,2500000000,Sumatera Utara,Medan,Medan Tembung,3,2,594.0,210.0,2200.0,1.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Medan Petisah,1600000000,Sumatera Utara,Medan,Medan Petisah,3,3,150.0,192.0,2200.0,3.0,secondary
Rumah Modern Cantik 5 Kamar Bisa Langsung Pindah di Medan Sunggal,1850000000,Sumatera Utara,Medan,Medan Sunggal,5,5,180.0,250.0,2200.0,3.0,secondary
Siap Huni Hunian Elit 3 Kamar di Medan Polonia Dekat ke Mana Pun,5700000000,Sumatera Utara,Medan,Medan Polonia,3,3,128.0,260.0,2200.0,3.0,secondary
"HUNIAN BERKELAS! Dijual Rumah Konsep Eksklusif, Luas Tanah 1021m² LB 700m², lokasi Kec. Medan Johor, Medan",5900000000,Sumatera Utara,Medan,Medan Johor,6,5,1000.0,700.0,3498.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Medan Baru Medan SHM,1500000000,Sumatera Utara,Medan,Medan Baru,3,3,66.0,108.0,2200.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Nyaman dan Strategis di Medan Baru,1500000000,Sumatera Utara,Medan,Medan Baru,3,3,66.0,108.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 189m2 di Medan Barat, Medan",2300000000,Sumatera Utara,Medan,Medan Barat,3,3,83.0,189.0,2200.0,3.0,secondary
Siap Huni Hunian Elit 4 Kamar di Medan Petisah Dekat ke Mana Pun,9000000000,Sumatera Utara,Medan,Medan Petisah,4,5,815.0,815.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 154m2 di Medan Tembung, Medan",1200000000,Sumatera Utara,Medan,Medan Tembung,3,3,54.0,154.0,2200.0,3.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Medan Polonia, Medan",3500000000,Sumatera Utara,Medan,Medan Polonia,3,5,98.0,189.0,2200.0,3.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Medan Helvetia,550000000,Sumatera Utara,Medan,Medan Helvetia,3,2,48.0,128.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 100m2 di Medan Area, Medan",700000000,Sumatera Utara,Medan,Medan Area,1,1,78.0,100.0,2200.0,2.0,secondary
"Dijual Rumah Elit Exclusive di Medan Baru, Medan",4500000000,Sumatera Utara,Medan,Medan Baru,3,2,402.0,405.0,2200.0,1.0,secondary
"Hunian Mewah Dijual LT 136m2 di Medan Helvetia, Medan",3200000000,Sumatera Utara,Medan,Medan Helvetia,3,2,136.0,112.0,2200.0,2.0,secondary
Rumah Modern 2 KT di Tanjung Morawa Medan Unfurnished,650000000,Sumatera Utara,Medan,,2,1,105.0,48.0,2200.0,1.0,secondary
Jual Rumah Murah Meriah Medan Marelan Punya 3 KT & LT 90m2,441000000,Sumatera Utara,Medan,Medan Marelan,3,1,90.0,67.0,2200.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Medan Perjuangan Medan SHM,850000000,Sumatera Utara,Medan,Medan Perjuangan,3,2,48.0,110.0,2200.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Medan Sunggal Medan SHM,1400000000,Sumatera Utara,Medan,Medan Sunggal,4,4,179.0,259.0,2200.0,2.0,secondary
"Rumah Eksklusif Siap Huni LT 930m2 di Medan Johor, Medan",5200000000,Sumatera Utara,Medan,Medan Johor,8,9,930.0,1053.0,2200.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 202m2 di Medan Selayang, Medan",2200000000,Sumatera Utara,Medan,Medan Selayang,4,2,163.0,202.0,2200.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 130m2 di Medan Perjuangan, Medan",900000000,Sumatera Utara,Medan,Medan Perjuangan,2,2,50.0,130.0,2200.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 2 KT di Medan Johor Medan SHM,690000000,Sumatera Utara,Medan,Medan Johor,2,2,48.0,107.0,2200.0,2.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Medan Petisah, Medan",4200000000,Sumatera Utara,Medan,Medan Petisah,3,4,86.0,300.0,3500.0,3.0,secondary
Rumah Modern Minimalis 1 Kamar Siap Huni di Medan Johor,888000000,Sumatera Utara,Medan,Medan Johor,1,1,90.0,92.0,2200.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Medan Tembung,1100000000,Sumatera Utara,Medan,Medan Tembung,3,4,48.0,147.0,2200.0,3.0,secondary
Dijual Rumah 1 Kamar Lokasi Strategis Bagus dan Strategis di Medan Tembung,750000000,Sumatera Utara,Medan,Medan Tembung,1,2,45.0,42.0,2200.0,2.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Medan Selayang, Medan",5000000000,Sumatera Utara,Medan,Medan Selayang,5,6,1426.0,230.0,2200.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 186m2 di Medan Selayang, Medan",680000000,Sumatera Utara,Medan,Medan Selayang,3,2,93.0,186.0,2200.0,2.0,secondary
"Hunian Mewah Dijual LT 748m2 di Medan Baru, Medan",25000000000,Sumatera Utara,Medan,Medan Baru,6,4,748.0,530.0,2200.0,1.0,secondary
"Dijual Rumah Mewah Exclusive di Medan Baru, Medan",6500000000,Sumatera Utara,Medan,Medan Baru,8,4,265.0,530.0,2200.0,2.0,secondary
Rumah Modern Minimalis 5 Kamar Bisa Langsung Pindah di Medan Tembung,750000000,Sumatera Utara,Medan,Medan Tembung,5,3,100.0,70.0,2200.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Medan Baru Medan SHM,2000000000,Sumatera Utara,Medan,Medan Baru,4,3,194.0,225.0,2200.0,2.0,secondary
"Rumah Mewah Dijual LT 566m2 di Medan Baru, Medan",4150000000,Sumatera Utara,Medan,Medan Baru,5,5,566.0,275.0,3500.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 2 KT di Medan Barat Medan SHM,1100000000,Sumatera Utara,Medan,Medan Barat,2,3,48.0,150.0,2200.0,3.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Medan Area,1300000000,Sumatera Utara,Medan,Medan Area,3,4,228.0,178.0,2200.0,2.0,secondary
Rumah Modern Minimalis 4 Kamar Bisa Langsung Pindah di Medan Helvetia,1900000000,Sumatera Utara,Medan,Medan Helvetia,4,2,500.0,200.0,1300.0,1.0,secondary
Rumah Modern Minimalis 2 KT Bisa Langsung Pindah di Medan Tembung,650000000,Sumatera Utara,Medan,Medan Tembung,2,2,44.0,80.0,2200.0,2.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Sukarame, Bandar Lampung",4800000000,Lampung,Bandar Lampung,Sukarame,4,3,600.0,500.0,3500.0,1.0,secondary
"Rumah Strategis Minimalis Lb 85m2 di Rajabasa, Bandar Lampung",650000000,Lampung,Bandar Lampung,Rajabasa,3,2,112.0,85.0,2200.0,1.0,secondary
Siap Huni Hunian Elit 3 Kamar di Tanjung Karang Barat Dekat ke Mana Pun,2600000000,Lampung,Bandar Lampung,Tanjung Karang Barat,3,3,160.0,146.0,2200.0,2.0,secondary
"Rumah Murah Dijual di Tanjung Karang Barat, Bandar Lampung Harga Rp 475 Juta",475000000,Lampung,Bandar Lampung,Tanjung Karang Barat,2,2,91.0,120.0,2200.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 90m2 di Kemiling, Bandar Lampung",1250000000,Lampung,Bandar Lampung,Kemiling,3,2,180.0,90.0,5500.0,2.0,secondary
"Rumah Murah Dijual Area Terbanggi Besar, Lampung Tengah Harga Rp 400 Juta",400000000,Lampung,Lampung Tengah,Terbanggi Besar,3,1,600.0,105.0,900.0,1.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Sukabumi,900000000,Lampung,Bandar Lampung,Sukabumi,3,2,295.0,150.0,1300.0,1.0,secondary
"Dijual Rumah Modern 3 KT di Teluk Betung, Bandar Lampung",950000000,Lampung,Bandar Lampung,,3,2,160.0,150.0,2200.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 57m2 di Tanjung Karang Pusat, Bandar Lampung",904500000,Lampung,Bandar Lampung,Tanjung Karang Pusat,2,2,112.0,57.0,1300.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Teluk Betung Barat Bandar Lampung SHM,1999000000,Lampung,Bandar Lampung,Teluk Betung Barat,3,2,458.0,250.0,3500.0,1.0,secondary
"Dijual Hunian Rumah Terawat 2 KT di Teluk Betung, Bandar Lampung",650000000,Lampung,Bandar Lampung,,2,1,120.0,50.0,1300.0,0.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Teluk Betung Bandar Lampung,750000000,Lampung,Bandar Lampung,,3,2,120.0,80.0,2200.0,0.0,secondary
"For Sale Rumah Mewah Exclusive di Enggal, Bandar Lampung",8000000000,Lampung,Bandar Lampung,Enggal,4,4,800.0,800.0,5500.0,1.0,secondary
Siap Huni Rumah Mewah 4 Kamar di Enggal Dekat ke Mana Saja,8000000000,Lampung,Bandar Lampung,Enggal,4,4,800.0,800.0,5500.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Nyaman dan Strategis di Tanjung Senang,950000000,Lampung,Bandar Lampung,Tanjung Senang,3,2,160.0,100.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 150m2 di Kemiling, Bandar Lampung",1450000000,Lampung,Bandar Lampung,Kemiling,4,4,178.0,150.0,2200.0,2.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Teluk Betung Barat,1300000000,Lampung,Bandar Lampung,Teluk Betung Barat,3,2,160.0,120.0,3300.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 290m2 di Malalayang, Manado",950000000,Sulawesi Utara,Manado,Malalayang,4,2,300.0,290.0,2200.0,2.0,secondary
Rumah Modern Minimalis 5 KT Siap Huni di Wenang,2500000000,Sulawesi Utara,Manado,Wenang,5,3,399.0,250.0,3500.0,0.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Wanea, Manado",4500000000,Sulawesi Utara,Manado,Wanea,4,3,300.0,1200.0,3500.0,5.0,secondary
"Rumah Strategis Minimalis Lb 240m2 di Tuminting, Manado",860000000,Sulawesi Utara,Manado,Tuminting,3,2,149.0,240.0,2200.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 200m2 di Malalayang, Manado",1650000000,Sulawesi Utara,Manado,Malalayang,5,3,300.0,200.0,2200.0,1.0,secondary
Rumah Modern Minimalis 6 KT Siap Huni di Wenang,1200000000,Sulawesi Utara,Manado,Wenang,6,3,205.0,205.0,5500.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Wanea, Manado",4600000000,Sulawesi Utara,Manado,Wanea,4,4,500.0,250.0,3300.0,2.0,secondary
Rumah Modern Minimalis 5 KT Bisa Langsung Pindah di Mapanget,2500000000,Sulawesi Utara,Manado,Mapanget,5,4,280.0,270.0,2200.0,1.0,secondary
"Rumah Strategis Minimalis Lb 220m2 di Wenang, Manado",650000000,Sulawesi Utara,Manado,Wenang,3,2,220.0,220.0,2200.0,1.0,secondary
"Hunian Cantik Minimalis Lb 87m2 di Mapanget, Manado",620000000,Sulawesi Utara,Manado,Mapanget,3,2,150.0,87.0,1300.0,1.0,secondary
"Hunian Cantik Minimalis Lb 200m2 di Singkil, Manado",1000000000,Sulawesi Utara,Manado,Singkil,2,3,270.0,200.0,3300.0,0.0,secondary
Jual Rumah Minimalis Bagus Punya 7 KT di Tuminting Manado SHM,1250000000,Sulawesi Utara,Manado,Tuminting,7,3,300.0,200.0,2200.0,0.0,secondary
Dijual Rumah Minimalis Bagus Punya 5 KT di Paal Dua Manado SHM,700000000,Sulawesi Utara,Manado,Paal Dua,5,4,300.0,250.0,3300.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 120m2 di Tikala, Manado",1500000000,Sulawesi Utara,Manado,Tikala,3,2,372.0,120.0,2200.0,0.0,secondary
"Dijual Rumah Elit Exclusive di Wanea, Manado",3500000000,Sulawesi Utara,Manado,Wanea,4,3,627.0,317.0,4400.0,2.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Tuminting, Manado",2750000000,Sulawesi Utara,Manado,Tuminting,3,5,673.0,396.0,2200.0,3.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 250m2 di Wanea, Manado",2500000000,Sulawesi Utara,Manado,Wanea,4,3,300.0,250.0,3300.0,2.0,secondary
"Hunian Eksklusif Siap Huni LT 200m2 di Mapanget, Manado",2600000000,Sulawesi Utara,Manado,Mapanget,4,3,200.0,205.0,2200.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Malalayang, Manado",4250000000,Sulawesi Utara,Manado,Malalayang,5,5,1100.0,550.0,4400.0,2.0,secondary
"Hunian Cantik Modern Lb 300m2 di Malalayang, Manado",1750000000,Sulawesi Utara,Manado,Malalayang,15,15,400.0,300.0,3300.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 4 KT di Malalayang Manado SHM,1500000000,Sulawesi Utara,Manado,Malalayang,4,4,300.0,360.0,2200.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Wanea, Manado",3400000000,Sulawesi Utara,Manado,Wanea,1,1,510.0,200.0,5500.0,1.0,secondary
"Rumah Strategis Minimalis Lb 150m2 di Mapanget, Manado",875000000,Sulawesi Utara,Manado,Mapanget,4,2,180.0,150.0,3500.0,1.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Bagus dan Strategis di Malalayang,1500000000,Sulawesi Utara,Manado,Malalayang,4,3,163.0,170.0,2200.0,2.0,secondary
Rumah Modern Minimalis 4 KT Siap Huni di Wanea,1800000000,Sulawesi Utara,Manado,Wanea,4,4,159.0,209.0,2200.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 250m2 di Malalayang, Manado",1200000000,Sulawesi Utara,Manado,Malalayang,4,3,300.0,250.0,2200.0,2.0,secondary
Jual Rumah Harga Miring Malalayang Punya 3 KT & LT 150m2,225000000,Sulawesi Utara,Manado,Malalayang,3,2,150.0,120.0,2200.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Tikala, Manado",3500000000,Sulawesi Utara,Manado,Tikala,4,5,703.0,375.0,10600.0,1.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Mapanget Manado -,750000000,Sulawesi Utara,Manado,Mapanget,3,2,120.0,75.0,5500.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Mapanget,699000000,Sulawesi Utara,Manado,Mapanget,2,1,90.0,40.0,2200.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 300m2 di Sario, Manado",1750000000,Sulawesi Utara,Manado,Sario,5,4,310.0,300.0,3500.0,2.0,secondary
"Rumah Strategis Minimalis Lb 61m2 di Tikala, Manado",1080000000,Sulawesi Utara,Manado,Tikala,2,2,72.0,61.0,2200.0,2.0,secondary
